Poisonous?,Cap_Shape,Cap_Surface,Cap_Color,Bruises,Odor,Gill_Attachment,Gill_Spacing,Gill_Size,Gill_Color,Stalk_Shape,Stalk_Root,Stalk_Surface_Above,Stalk_Surface_Below,Stalk_Color_Above,Stalk_Color_below,Veil_Color,Ring_Number,Ring_Type,Spore_Color,Population,Habitat
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
edible,knobbed,fibrous,grey,no bruises,none,free,crowded,broad,grey,enlarging,missing,silky,silky,white,white,white,two,pendant,white,scattered,grasses
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
edible,bell,fibrous,white,no bruises,none,free,crowded,broad,white,enlarging,missing,smooth,silky,white,white,white,two,pendant,white,scattered,grasses
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,musty,free,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,white,none,none,white,clustered,woods
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,paths
edible,convex,smooth,brown,no bruises,none,attached,close,broad,brown,enlarging,missing,smooth,smooth,orange,orange,brown,one,pendant,yellow,clustered,leaves
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
edible,convex,smooth,brown,no bruises,none,attached,close,broad,brown,enlarging,missing,smooth,smooth,orange,orange,brown,one,pendant,orange,several,leaves
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,paths
edible,knobbed,smooth,white,no bruises,none,free,crowded,broad,grey,enlarging,missing,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,knobbed,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,knobbed,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,convex,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,woods
edible,convex,fibrous,white,no bruises,none,free,crowded,broad,pink,enlarging,missing,silky,smooth,white,white,white,two,pendant,white,numerous,grasses
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,leaves
edible,convex,fibrous,grey,no bruises,none,free,crowded,broad,pink,enlarging,missing,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
edible,knobbed,fibrous,white,no bruises,none,free,crowded,broad,pink,enlarging,missing,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
poisonous,knobbed,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,paths
edible,convex,smooth,brown,no bruises,none,attached,close,broad,brown,enlarging,missing,smooth,smooth,orange,orange,orange,one,pendant,buff,several,leaves
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,knobbed,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,paths
poisonous,knobbed,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,leaves
poisonous,convex,scaly,red,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,convex,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
poisonous,knobbed,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,white,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
poisonous,knobbed,scaly,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,paths
poisonous,flat,scaly,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,white,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,foul,free,close,narrow,buff,tapering,missing,smooth,smooth,white,white,white,one,evanescent,white,several,woods
poisonous,convex,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,scaly,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,pink,white,white,one,evanescent,white,several,woods
poisonous,flat,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,white,white,one,evanescent,white,several,woods
poisonous,convex,scaly,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,woods
poisonous,flat,smooth,red,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,smooth,white,white,white,one,evanescent,white,several,paths
poisonous,convex,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,silky,silky,white,pink,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,brown,no bruises,fishy,free,close,narrow,buff,tapering,missing,silky,silky,pink,pink,white,one,evanescent,white,several,paths
poisonous,flat,smooth,brown,no bruises,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,white,white,one,evanescent,white,several,leaves
poisonous,flat,smooth,red,no bruises,fishy,free,close,narrow,buff,tapering,missing,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
edible,convex,smooth,grey,no bruises,none,free,crowded,broad,pink,enlarging,missing,smooth,silky,white,white,white,two,pendant,white,numerous,grasses
